Infinite ID	Base ID	Answer
83073	281	GLISSANDO
83074	179	FLATTERINGLY
83075	91	UNIONIZE
83076	566	BRINY
83077	281	SELFCONSCIOUSLY
83078	496	UNHOLY
83079	179	FLING
83080	91	LENGTHWISE
83081	281	SELVES
83082	566	MEDIC
83083	179	FLAVORING
83084	91	CONK
83085	496	BYZANTINE
83086	281	NEWLYWED
83087	566	BEGOT
83088	179	OAR
83089	91	PROSTHETIC
83090	496	F
83091	281	NEWNESS
83092	566	REFER
83093	179	ARBORETA
83094	91	FOND
83095	281	CRYPTICALLY
83096	496	AMEN
83097	179	BRAT
83098	566	AWASH
83099	91	DAFFODIL
83100	496	GO
83101	179	ABERRANT
83102	281	ENGORGE
83103	91	MALCONTENT
83104	566	IRATE
83105	496	M
83106	179	ERA
83107	91	PARTLY
83108	281	WEDGE
83109	496	FITTINGLY
83110	566	YEAST
83111	91	DEGENERATE
83112	179	BIFURCATE
83113	281	SADISTIC
83114	496	ASH
83115	566	YOURE
83116	91	FAMOUSLY
83117	179	CUBIT
83118	281	ESCAROLE
83119	91	RUNNERUP
83120	496	ARTHRITIS
83121	566	OUNCE
83122	179	PUBLICITY
83123	281	WIDEEYED
83124	91	NEVERTHELESS
83125	496	I
83126	566	EBONY
83127	179	PLY
83128	281	SHINE
83129	91	BONE
83130	496	ADO
83131	179	ABRUPTLY
83132	566	LEDGE
83133	281	EVENTUAL
83134	91	SLOUCH
83135	496	W
83136	566	AFTER
83137	179	TUBA
83138	281	PATHOLOGIST
83139	91	SEASONABLE
83140	496	F
83141	281	NUNCIO
83142	566	PHLOX
83143	179	SUBSTRATUM
83144	91	HOURLY
83145	281	NORTHEASTERLY
83146	496	SAVAGELY
83147	566	ARBOR
83148	91	NONO
83149	179	STRUM
83150	281	SELFMADE
83151	496	T
83152	179	UTTERMOST
83153	91	CHEMOTHERAPY
83154	566	RANGE
83155	281	SECTARIANISM
83156	496	G
83157	179	TOE
83158	281	NUMERATE
83159	566	PILES
83160	91	NINETY
83161	496	GOTH
83162	179	FOREMOST
83163	91	IMPURITY
83164	281	NUGGET
83165	566	OVERT
83166	179	FROM
83167	496	ODD
83168	566	NICHE
83169	91	FRENETIC
83170	281	COMPETENCY
83171	179	FORMIDABLE
83172	566	EXTOL
83173	281	EXCRETE
83174	496	GARMENT
83175	179	ADLIB
83176	91	TAMBOURINE
83177	566	ORGAN
83178	281	STRIPTEASE
83179	496	PORRIDGE
83180	179	ADVERBIAL
83181	91	SPOONFED
83182	566	DAILY
83183	281	STERN
83184	496	PUCK
83185	179	ERA
83186	91	SCURRY
83187	281	NARCISSUS
83188	496	OER
83189	566	ORATE
83190	179	EQUESTRIAN
83191	91	DISCONNECT
83192	496	HIS
83193	281	NOMINATIVE
83194	179	SQUINT
83195	566	UHHUH
83196	91	AROUSE
83197	496	OVUM
83198	179	QUAINTNESS
83199	281	EQUITABLY
83200	566	UTERI
83201	91	FOND
83202	496	J
83203	179	SEA
83204	281	DEFERENCE
83205	91	TURK
83206	566	TAUPE
83207	179	RESURFACE
83208	496	HARDY
83209	281	STARTLING
83210	91	NONO
83211	179	RECUR
83212	566	RECUR
83213	496	B
83214	281	SLUGGARD
83215	91	AMPHITHEATER
83216	179	MERCURIAL
83217	566	ISLAM
83218	496	FEE
83219	281	NURSEMAID
83220	179	LAM
83221	91	SPOONERISM
83222	496	HIBACHI
83223	566	NEATH
83224	281	EFFUSION
83225	179	MASTERFUL
83226	496	H
83227	91	OUTPOURING
83228	281	SPRIGHTLINESS
83229	566	INCUR
83230	179	FETUS
83231	91	REGENERATE
83232	496	ASPARAGUS
83233	281	NAUTICALLY
83234	566	TANGO
83235	91	MYRTLE
83236	179	FAULTINESS
83237	496	KM
83238	281	NOODLE
83239	179	LAIN
83240	566	RUNIN
83241	91	AGRONOMY
83242	281	TABULATION
83243	179	TONALITY
83244	496	LETS
83245	566	IMBED
83246	281	SUBDIVISION
83247	91	CLOUDY
83248	566	NOTCH
83249	179	TOY
83250	496	HEX
83251	281	SOVEREIGNTY
83252	91	PHONETIC
83253	566	THERE
83254	496	RAPID
83255	179	PROPENSITY
83256	91	PYTHON
83257	281	VENUS
83258	91	FINELY
83259	566	NAVEL
83260	179	NIPPER
83261	496	EAR
83262	281	NARY
83263	91	REFORM
83264	566	ISLAM
83265	179	PREEMPTION
83266	281	NATIONALITY
83267	496	E
83268	91	FRENETIC
83269	179	TOM
83270	566	EXACT
83271	281	EFFORTLESS
83272	179	FORMATIVE
83273	91	HEARTILY
83274	496	O
83275	179	AFIRE
83276	281	SONOROUS
83277	566	ENDOW
83278	91	FOND
83279	179	FEDERATION
83280	281	WHIRLWIND
83281	496	ROT
83282	566	UNBAR
83283	179	DONT
83284	91	CAUTIOUSNESS
83285	281	SENSATIONAL
83286	179	INDOLENT
83287	496	MALIGN
83288	566	NOMAD
83289	179	LEI
83290	281	GARNET
83291	91	MISCONDUCT
83292	496	OPULENT
83293	179	FILTRATE
83294	566	IRATE
83295	91	KINFOLKS
83296	281	SEND
83297	179	TART
83298	496	CHEETAH
83299	91	MALCONTENT
83300	179	AGITATOR
83301	566	IRISH
83302	281	SWIFTNESS
83303	179	AGO
83304	496	PHLEGM
83305	91	DEPORTMENT
83306	281	NOISE
83307	566	NERDY
83308	179	IGNORAMUS
83309	91	KNEE
83310	496	MPH
83311	281	NOTABLE
83312	566	ENDOW
83313	179	MINUS
83314	91	REFORM
83315	496	D
83316	179	ENTHUSIASM
83317	281	HARDWOOD
83318	566	XEROX
83319	91	GLUTTONOUSLY
83320	496	I
83321	281	WHY
83322	566	INSET
83323	179	HATE
83324	91	TRUTHFUL
83325	496	EXCISION
83326	281	SHAMEFACED
83327	179	LETTERHEAD
83328	566	RACER
83329	91	MARIONETTE
83330	281	EVERYONE
83331	496	POEM
83332	179	ELDER
83333	566	ALOUD
83334	91	REPORTEDLY
83335	281	SPOTTED
83336	179	RESERVEDLY
83337	496	BLACKLIST
83338	566	ENJOY
83339	91	RATIONALLY
83340	281	WHISPER
83341	179	VERY
83342	496	Y
83343	566	DALLY
83344	179	CONVEYER
83345	281	KOOKY
83346	91	DIPHTHERIA
83347	496	SLY
83348	566	INEPT
83349	179	CON
83350	91	PERSONABLE
83351	281	EMPORIUM
83352	566	THEYD
83353	496	CUBAN
83354	179	CONNIVANCE
83355	91	SURTAX
83356	281	WITNESS
83357	566	CRATE
83358	91	FINELY
83359	496	R
83360	179	CANINE
83361	281	SATISFIED
83362	566	LEECH
83363	496	UNPAID
83364	91	CAROUSEL
83365	179	CENTENARIAN
83366	281	EXPRESSLY
83367	566	ETHOS
83368	496	F
83369	179	RANT
83370	91	TUNEUP
83371	281	WOKEN
83372	566	EAGER
83373	179	TRANSCENDENT
83374	91	PANTHEON
83375	496	SPASM
83376	281	SADLY
83377	179	SCENTED
83378	566	YOUTH
83379	496	TWINGE
83380	91	INDONESIAN
83381	281	ESCROW
83382	179	SELFCENTERED
83383	496	TUTU
83384	91	DEFORM
83385	566	MILCH
83386	281	FLATTER
83387	179	REEL
83388	91	INDONESIAN
83389	496	IS
83390	566	PROSE
83391	281	SETTLE
83392	179	RELIABLE
83393	91	HABITFORMING
83394	281	SEQUIN
83395	496	KM
83396	566	TEENY
83397	179	LAB
83398	91	MISPRONOUNCE
83399	281	NEANDERTHAL
83400	496	ALPACA
83401	566	YODEL
83402	179	FIREBALL
83403	496	UNCOUNTED
83404	91	PURE
83405	281	NEWSPAPER
83406	566	RATIO
83407	179	LIFE
83408	496	MALARIAL
83409	91	ASTONISH
83410	566	OTHER
83411	281	HALFASSED
83412	179	SPITEFUL
83413	496	SKID
83414	91	VERTEX
83415	281	ENGRAVER
83416	566	UNITE
83417	496	PAJAMAS
83418	179	PUT
83419	281	WASHOUT
83420	91	DEGENERACY
83421	179	PERMUTATION
83422	281	SNOOP
83423	566	GAWKY
83424	496	SCAMP
83425	179	MORAINE
83426	91	GROUSE
83427	281	ENVIRONMENTAL
83428	566	GREAT
83429	496	G
83430	91	RENEGE
83431	179	MINERALOGIST
83432	281	WHISKERED
83433	496	CONSIGN
83434	566	UPSET
83435	91	BEFOUL
83436	179	GILT
83437	496	ONLY
83438	281	SINKER
83439	566	TORCH
83440	179	GENERALITY
83441	496	NTH
83442	91	DESPONDENT
83443	179	YEARN
83444	566	YODEL
83445	281	ENVOY
83446	91	BIATHLON
83447	179	RELEVANTLY
83448	496	H
83449	566	ONSET
83450	281	BOHEMIAN
83451	179	TELL
83452	91	NATIONALLY
83453	496	GUY
83454	566	ZONAL
83455	281	NOISILY
83456	91	OXFORD
83457	179	INTELLECTUAL
83458	496	AX
83459	566	ODOUR
83460	281	NAUTILI
83461	179	LUNATIC
83462	91	MANNERLY
83463	566	NIGHT
83464	281	SECTARIAN
83465	496	WHIMSICAL
83466	179	CONSULTATION
83467	91	BAREFOOTED
83468	496	BUSHMAN
83469	281	SELLOUT
83470	566	USHER
83471	179	SOOT
83472	496	T
83473	91	HARMONIOUS
83474	281	NOUGHT
83475	566	NOVEL
83476	179	FOOTSORE
83477	496	HOBBLE
83478	91	PERFORCE
83479	566	LOWER
83480	179	ROE
83481	281	NOUGHT
83482	496	CONSIST
83483	91	TUNEUP
83484	566	ERASE
83485	179	ESOTERIC
83486	281	POORHOUSE
83487	496	BOOT
83488	91	FREEFORALL
83489	566	LUCKY
83490	179	SECT
83491	281	EMASCULATE
83492	496	CALMLY
83493	179	STRETCHY
83494	566	DIVOT
83495	91	WINERY
83496	281	STOLID
83497	179	THY
83498	496	DISPUTANT
83499	566	GROAN
83500	91	OVERTAKE
83501	281	SOOTHSAYER
83502	179	SLIGHTLY
83503	496	MISERY
83504	281	NONTRANSFERABLE
83505	91	PHONIC
83506	566	EXUDE
83507	179	GILL
83508	91	ADVERTISER
83509	496	SHOD
83510	179	SLIGHTLY
83511	566	TORAH
83512	281	NOCTURNE
83513	91	WEAPONLESS
83514	496	T
83515	566	AMBER
83516	179	SHY
83517	281	EERY
83518	91	DUMFOUND
83519	179	SYNTHESES
83520	496	PULLUP
83521	566	UNTIE
83522	281	FRAMEUP
83523	91	SPOONERISM
83524	179	TENSE
83525	496	PISTIL
83526	281	SQUAD
83527	566	TREAT
83528	179	INTERESTED
83529	91	AFFORD
83530	281	SCHOOLTEACHER
83531	496	MYRTLE
83532	179	DIRT
83533	91	JOURNEYMAN
83534	566	AROSE
83535	281	NOTWITHSTANDING
83536	91	MALNOURISHED
83537	179	MAIDSERVANT
83538	496	VIRGO
83539	566	BRACT
83540	281	EXPULSION
83541	91	CANONIZE
83542	496	SOW
83543	566	HORDE
83544	179	SEAMAN
83545	281	SHIPSHAPE
83546	91	ACCURATE
83547	496	Y
83548	281	NORDIC
83549	566	OUNCE
83550	179	MALFEASANCE
83551	91	BOND
83552	281	NURSERY
83553	496	GUARD
83554	566	READY
83555	179	CALF
83556	91	ALLPURPOSE
83557	281	DEPENDABILITY
83558	496	HI
83559	566	OTHER
83560	179	CONFIDENTIAL
83561	91	SEASONALLY
83562	281	SCALPEL
83563	566	XYLEM
83564	91	DISSERTATION
83565	496	PROSPER
83566	179	EDITION
83567	91	VIGNETTE
83568	566	BLESS
83569	281	STRAIGHT
83570	179	CONFIDENTIAL
83571	496	F
83572	281	PATERNITY
83573	91	TURK
83574	566	OMEGA
83575	179	CLAN
83576	91	BRONCO
83577	496	LEE
83578	281	NATURAL
83579	179	COMPLAIN
83580	566	WRECK
83581	91	CARTEL
83582	281	NUPTIALS
83583	496	BLISS
83584	179	MOP
83585	496	BAH
83586	91	DISCONCERT
83587	566	TUMOR
83588	281	EMCEE
83589	179	MOUSETRAP
83590	496	YE
83591	91	OBDURATE
83592	566	RUINS
83593	281	SHY
83594	179	SAUTE
83595	91	EFFRONTERY
83596	496	CLERK
83597	566	IDLER
83598	179	ENTHUSIASTIC
83599	281	WADDLE
83600	91	CURL
83601	496	SECT
83602	179	CHITIN
83603	566	EMPTY
83604	281	SEDATELY
83605	91	OPPONENT
83606	496	NEGATE
83607	179	MONOTHEISTIC
83608	566	POACH
83609	281	CONSTRUCTIVE
83610	91	VIBURNUM
83611	179	MOOSE
83612	496	CRUMBLY
83613	91	SENECA
83614	281	SENNA
83615	566	LYRIC
83616	179	COMPASSIONATE
83617	496	M
83618	281	SWEETBREAD
83619	91	USURER
83620	566	ABACK
83621	179	CAPTAIN
83622	496	I
83623	281	NUTHATCH
83624	179	UNAPPRECIATED
83625	91	NINETY
83626	566	EYRIE
83627	281	NOUGAT
83628	496	GM
83629	179	PRUDE
83630	566	LEDGE
83631	91	DISCOURAGING
83632	281	HOURLY
83633	566	ISLAM
83634	179	REPRODUCTIVE
83635	496	GAITER
83636	91	RENEGE
83637	566	TWERP
83638	281	WOODCUTTER
83639	179	EROTIC
83640	91	TURN
83641	496	DIVIDE
83642	566	EPOCH
83643	179	DIRECTORATE
83644	281	SHUCK
83645	91	PIGEONHOLE
83646	496	DARLING
83647	179	DART
83648	566	UNION
83649	281	EYECATCHING
83650	91	LENGTHWAYS
83651	179	ADVENTURER
83652	496	SONAR
83653	281	SOCIALIZE
83654	566	NAIAD
83655	91	MISCONDUCT
83656	179	REVUE
83657	281	WHIRLWIND
83658	496	ZN
83659	91	UNINFORMED
83660	566	BATIK
83661	179	REVENGEFUL
83662	281	HORNLESS
83663	91	RUNNERUP
83664	496	ML
83665	566	ASHES
83666	179	GLEN
83667	91	EFFORT
83668	281	EARTHEN
83669	496	CASK
83670	179	CONGENITAL
83671	91	CANNONBALL
83672	566	METRE
83673	281	WASHBOARD
83674	179	CANTO
83675	496	CAVITY
83676	179	RACONTEUR
83677	91	MORTAL
83678	281	SUPPLICANT
83679	566	AMBLE
83680	179	RUE
83681	496	I
83682	91	RATIONALLY
83683	281	ELAPSE
83684	91	ESPOUSAL
83685	179	UNDERSEA
83686	496	FLASH
83687	566	ISSUE
83688	91	SECONDLY
83689	281	WINDSTORM
83690	179	DANE
83691	496	OFFER
83692	566	ZILCH
83693	91	ACCURATE
83694	281	STULTIFICATION
83695	179	DISHEARTEN
83696	496	U
83697	91	PHONEY
83698	566	ACHOO
83699	179	SHIRE
83700	281	EXPLORATORY
83701	91	DAFFODIL
83702	496	Q
83703	566	TANGY
83704	179	WORTHINESS
83705	281	THRUSH
83706	91	DESPONDENT
83707	496	CONCUBINE
83708	566	ORDER
83709	179	WONT
83710	281	SETTER
83711	91	BEFORE
83712	496	SNOWSTORM
83713	179	TOWERING
83714	281	SELFRIGHTEOUS
83715	566	NOTCH
83716	91	DESPONDENT
83717	496	PANTS
83718	179	RIG
83719	281	NEWSLETTER
83720	496	CALMNESS
83721	566	BORON
83722	91	HURL
83723	179	PURGATIVE
83724	281	NEPHEW
83725	496	R
83726	566	LEVIS
83727	179	TAUPE
83728	91	COLONIAL
83729	496	RECORDER
83730	281	UNSEEN
83731	566	UTERI
83732	91	HURTLE
83733	179	REPUDIATE
83734	281	ECCLESIASTICAL
83735	496	IRK
83736	179	RID
83737	566	ELVES
83738	91	RESONATE
83739	281	WHIRL
83740	496	G
83741	179	SWINDLER
83742	566	ASKEW
83743	91	PROFOUND
83744	179	SLEW
83745	281	SKEPTIC
83746	496	FRUSTRATE
83747	566	DECOY
83748	91	JOURNEYMAN
83749	179	FLAWLESSLY
83750	281	ENTRAP
83751	496	GALORE
83752	179	SALLY
83753	566	AGAIN
83754	91	TARTAN
83755	281	WIMPY
83756	179	SINGULARLY
83757	496	HAS
83758	566	GREED
83759	91	FRENETIC
83760	281	SPITE
83761	496	RAGWEED
83762	179	RUNG
83763	566	MATCH
83764	91	CURTLY
83765	281	ETCHER
83766	496	ARTHUR
83767	179	GROUNDER
83768	91	HONK
83769	566	INNER
83770	281	MANTILLA
83771	496	DRY
83772	179	ODE
83773	91	COMFORTINGLY
83774	566	LOWER
83775	496	PROBATE
83776	281	NONSMOKER
83777	179	HEDONIST
83778	91	DEBONAIR
83779	281	NORSEMAN
83780	566	HEADY
83781	496	F
83782	179	THIN
83783	281	SEISMOLOGIST
83784	91	EFFORTLESS
83785	496	CUISINE
83786	566	TEENS
83787	281	SEEMINGLY
83788	179	HESITANT
83789	91	REMUNERATE
83790	496	FACIAL
83791	566	HEARD
83792	179	SEA
83793	281	NONRENEWABLE
83794	91	ALLPURPOSE
83795	496	F
83796	566	SCARF
83797	179	ESSENTIAL
83798	91	LONG
83799	496	FLOUNCE
83800	281	NOSEGAY
83801	179	INLET
83802	566	ETHOS
83803	91	BEFOUL
83804	496	RESIDENCY
83805	281	RIPELY
83806	179	LINEAMENT
83807	91	SEASONABLE
83808	281	EXTROVERT
83809	566	ENNUI
83810	91	TARTAR
83811	496	TENACIOUS
83812	179	MAN
83813	281	SUNLAMP
83814	566	MOODY
83815	91	IMMINENTLY
83816	179	MAIDSERVANT
83817	496	Z
83818	566	EXIST
83819	91	POUT
83820	281	SKELETAL
83821	179	ASTRIDE
83822	566	ABHOR
83823	281	NORTHERNMOST
83824	91	WHENEVER
83825	496	UNDERLAIN
83826	281	NUTSHELL
83827	179	DESIDERATUM
83828	566	USAGE
83829	496	B
83830	91	NORTHERN
83831	281	EXPIATE
83832	179	MUD
83833	566	GOUGE
83834	496	POWERBOAT
83835	91	MONK
83836	281	BOOKEND
83837	179	TREMENDOUS
83838	566	HORSE
83839	496	CM
83840	281	SPARTAN
83841	179	STEREO
83842	91	FARTHING
83843	566	ATTIC
83844	281	STRENGTHEN
83845	496	T
83846	91	FONT
83847	179	FORECASTER
83848	566	LOUSY
83849	281	NONDESCRIPT
83850	91	VERTEX
83851	496	WON
83852	179	ARC
83853	281	ENDORSE
83854	566	OZONE
83855	496	TRUSS
83856	91	TUNEUP
83857	179	STAIRCASE
83858	281	SQUIRM
83859	566	AVOID
83860	496	FORGERY
83861	91	COURTESY
83862	281	NONRESIDENT
83863	179	ASSET
83864	566	NATAL
83865	496	HEARTBEAT
83866	179	EASTWARDS
83867	91	HONK
83868	566	EYRIE
83869	281	NATURALISTIC
83870	496	CRAZE
83871	91	REASSURINGLY
83872	179	WAD
83873	566	VETCH
83874	496	EFFICACY
83875	281	VAULTING
83876	91	MAGNESIA
83877	179	SIDEWALK
83878	496	PT
83879	281	SLICE
83880	566	TRUNK
83881	91	HABITFORMING
83882	179	LIKE
83883	281	SYMMETRICAL
83884	496	H
83885	91	LONELY
83886	566	INANE
83887	179	BLACKTIE
83888	91	ACROSSTHEBOARD
83889	281	TOUCHY
83890	566	MINCE
83891	496	E
83892	179	CAB
83893	91	FRENETIC
83894	281	NONINTERVENTION
83895	566	RISEN
83896	496	CUSHION
83897	179	ABSTRACTLY
83898	91	UNWORTHINESS
83899	281	NUGGET
83900	496	HINGE
83901	566	ITCHY
83902	91	NINETY
83903	179	TARTLY
83904	281	ENVISION
83905	91	FOUR
83906	496	PRUDENTLY
83907	566	LASER
83908	179	FLATTERINGLY
83909	281	SAUNA
83910	91	MOTIONLESS
83911	179	FLING
83912	496	SKIER
83913	566	ANODE
83914	91	SCURVY
83915	179	FLAVORING
83916	281	WEIGHTLESSNESS
83917	496	TRACER
83918	566	MANNA
83919	281	SEAR
83920	179	OAR
83921	91	RENEGE
83922	496	I
83923	566	LADLE
83924	281	TENTACLE
83925	91	FIGURINE
83926	179	CHARIOTEER
83927	566	ARDOR
83928	496	EATEN
83929	179	THRICE
83930	281	SELFDISCIPLINE
83931	91	ANNEAL
83932	566	DARTS
83933	496	YEA
83934	179	PARENTHETIC
83935	281	SWEEP
83936	91	TURF
83937	496	G
83938	566	LEECH
83939	179	PEAT
83940	91	NONE
83941	281	NAKEDLY
83942	496	RA
83943	566	ENTER
83944	179	PROFITABLE
83945	91	COMFORTINGLY
83946	281	NACHOS
83947	496	MHZ
83948	179	BROIL
83949	566	MODEM
83950	91	AGRONOMY
83951	281	PINUP
83952	496	LOAM
83953	179	LIBERATION
83954	91	BRETHREN
83955	566	EAGLE
83956	281	WAGE
83957	179	NEAT
83958	496	RABIES
83959	91	SENECA
83960	281	SKELETAL
83961	566	EASEL
83962	179	ABERRANT
83963	496	HM
83964	91	EFFORT
83965	566	RECAP
83966	281	EVERGLADE
83967	179	BAR
83968	496	CARNAL
83969	91	KNEE
83970	566	CLONE
83971	281	SLEDGE
83972	179	HERBALIST
83973	91	BURY
83974	496	PEDDLER
83975	179	LITHE
83976	566	KAYAK
83977	281	WESTERLY
83978	91	HEDONIST
83979	179	STEALTHILY
83980	496	SNUFFER
83981	566	YOKEL
83982	179	SLAY
83983	91	UNFOLD
83984	281	RING
83985	496	PSALM
83986	179	EYEGLASS
83987	566	EXUDE
83988	91	DISSONANCE
83989	281	ELUSIVE
83990	496	SIGNIFY
83991	179	GEE
83992	91	ABOUND
83993	566	OUGHT
83994	179	STEERAGE
83995	281	WITHDRAWAL
83996	496	OVERSHOOT
83997	179	TSAR
83998	91	POSTPONEMENT
83999	566	WHISK
84000	281	SISTERLY
84001	496	YOKE
84002	179	CONVERSANT
84003	566	MARSH
84004	91	UNDERTAKER
84005	496	DIG
84006	281	ENCOURAGE
84007	91	SANELY
84008	179	NONCE
84009	566	INURE
84010	91	CURL
84011	496	COLLISION
84012	179	INDOLENCE
84013	281	WRYNESS
84014	566	NEWSY
84015	91	POLYNESIAN
84016	281	STOCKY
84017	179	LID
84018	496	OAK
84019	566	YOKEL
84020	281	ELIMINATE
84021	91	FATHOM
84022	179	WINDFALL
84023	496	KIBOSH
84024	281	ARM
84025	179	FLAW
84026	566	BASIC
84027	91	TUNEUP
84028	496	COD
84029	281	SERIOUSLY
84030	179	OFFTHEWALL
84031	91	ANATHEMA
84032	496	H
84033	566	UNION
84034	281	SENSITIVITY
84035	91	REGENERATE
84036	179	HOTEL
84037	496	REWRITE
84038	91	ANESTHETIC
84039	566	TIDAL
84040	281	NEWSPAPER
84041	179	SILHOUETTE
84042	496	HEFT
84043	91	VIGNETTE
84044	281	NEOPRENE
84045	566	CRUST
84046	179	SUET
84047	91	THIRTEEN
84048	281	DAWN
84049	496	TOCSIN
84050	179	SECURITY
84051	566	ETHIC
84052	91	JOURNEYMAN
84053	281	EXCITED
84054	496	BUR
84055	91	HYPOTHESIS
84056	566	EATER
84057	179	ICY
84058	281	WORLDLY
84059	91	RESPONSIVE
84060	496	T
84061	566	IRATE
84062	179	MYSTICAL
84063	281	STYLIZE
84064	91	TURN
84065	496	MOWER
84066	566	MINER
84067	179	MALT
84068	91	KNEE
84069	281	EXTINGUISHER
84070	496	SCRAWL
84071	566	ISLAM
84072	179	TRANSMITTAL
84073	91	BAREFOOTED
84074	179	STRAIN
84075	281	WEVE
84076	496	MISERABLY
84077	566	STOVE
84078	179	ADROITNESS
84079	91	CONSONANCE
84080	496	F
84081	281	SQUALL
84082	179	DOE
84083	566	TWERP
84084	496	L
84085	91	UNINFORMED
84086	281	EXTORT
84087	179	MODERATE
84088	496	I
84089	566	YUMMY
84090	91	SPONGE
84091	281	DEPENDENT
84092	496	THREATEN
84093	179	TRAM
84094	91	LATHER
84095	566	OCHRE
84096	281	NOSTALGICALLY
84097	496	F
84098	179	MANSERVANT
84099	91	GONG
84100	496	R
84101	281	NURSERYMAN
84102	566	LOVER
84103	179	SENNA
84104	496	P
84105	91	LOUD
84106	179	ORNATENESS
84107	281	SEAWORTHY
84108	566	DYING
84109	496	THAN
84110	91	INCINERATE
84111	179	SORT
84112	281	SELFEVIDENT
84113	566	IDEAL
84114	496	UNHEARDOF
84115	91	COURTIER
84116	281	NICENESS
84117	179	CONSTRAINT
84118	566	NOTCH
84119	91	PHONETIC
84120	179	ANTIC
84121	496	PRIM
84122	91	CARTON
84123	281	NONSCHEDULED
84124	566	ORBIT
84125	496	BR
84126	179	FRACTIONALLY
84127	281	IROQUOIS
84128	91	SECONDLY
84129	566	INERT
84130	496	TAXICAB
84131	179	ORALLY
84132	91	GROUND
84133	281	ECOLOGIST
84134	496	L
84135	566	EASEL
84136	179	INTOLERABLY
84137	91	NATIONALLY
84138	281	STUNG
84139	179	BENT
84140	496	COOT
84141	566	DUNCE
84142	91	IMPORTANCE
84143	281	SOCIALIZE
84144	179	INTERBREED
84145	496	P
84146	566	INFER
84147	91	ASTONISH
84148	179	EIDER
84149	281	NAUTILUS
84150	496	T
84151	91	FOOTHILL
84152	566	TOAST
84153	179	UNREGISTERED
84154	91	BUTTONDOWN
84155	281	NAUSEOUS
84156	496	H
84157	566	YEARN
84158	179	URGENT
84159	281	EARSPLITTING
84160	91	FREEFORALL
84161	496	BUTTERNUT
84162	566	ARDOR
84163	179	UNFLATTERING
84164	91	NATIONALLY
84165	281	POST
84166	496	LAW
84167	566	COUCH
84168	179	FINAL
84169	91	FARTHING
84170	281	SOURPUSS
84171	496	MISERABLE
84172	566	HAUNT
84173	179	FAULTINESS
84174	91	CEREMONIALLY
84175	281	SOLAR
84176	496	R
84177	566	TENTH
84178	179	SUET
84179	91	PROFOUND
84180	281	NINETIETH
84181	179	EMERITUS
84182	496	YIP
84183	566	EQUAL
84184	91	WONT
84185	281	ENTERTAINMENT
84186	179	RIM
84187	496	FIERCE
84188	91	MYRTLE
84189	566	RAPID
84190	496	QUOTATION
84191	281	STRONG
84192	179	SERVICEMAN
84193	91	HONE
84194	496	P
84195	281	NIRVANA
84196	566	DEUCE
84197	179	SEANCE
84198	91	UNDERTAKEN
84199	496	DUO
84200	281	NO
84201	566	ELVES
84202	179	SELFRELIANCE
84203	496	SURMOUNT
84204	91	NATIONALLY
84205	566	LASER
84206	281	RAZE
84207	179	FRILL
84208	496	C
84209	91	BURG
84210	281	STRAIGHTAWAY
84211	566	ASCOT
84212	179	INFORMALLY
84213	91	BRUNETTE
84214	496	E
84215	281	STORK
84216	566	CANAL
84217	179	MAYO
84218	91	AFFORD
84219	281	BABYSITTER
84220	496	ROYALLY
84221	179	DEFAMATORY
84222	566	EVADE
84223	281	NAZISM
84224	91	REFINEMENT
84225	496	SO
84226	179	TREAD
84227	281	NUTS
84228	566	ALLOT
84229	91	LAUREL
84230	179	IMMODERATE
84231	496	WELSH
84232	281	EGYPTIAN
84233	566	LARCH
84234	91	SINEWY
84235	179	MEMO
84236	281	STOREHOUSE
84237	496	RESIDENT
84238	179	MICROMETER
84239	91	ASTHMA
84240	566	IRATE
84241	281	WOMENFOLK
84242	179	TRICE
84243	496	E
84244	91	BRONCO
84245	566	BELCH
84246	281	SEPAL
84247	179	REALISTIC
84248	496	FIX
84249	91	THOROUGHLY
84250	281	GASTRONOMICAL
84251	566	EASEL
84252	179	AIL
84253	496	CRESTED
84254	91	INDONESIAN
84255	566	NONCE
84256	179	HERETICAL
84257	281	SELFWILLED
84258	91	INTERTWINE
84259	496	BRACKISH
84260	566	EPOCH
84261	281	SWAT
84262	179	CHEER
84263	91	CITRONELLA
84264	496	N
84265	281	NONWHITE
84266	566	RECUR
84267	91	ACCURATE
84268	179	UNDERCLOTHES
84269	496	WOW
84270	281	NOTHING
84271	566	EASEL
84272	179	UNTOLD
84273	91	REGENERATE
84274	281	COAX
84275	496	MISTY
84276	566	TRAIN
84277	91	HENCEFORWARD
84278	179	ADULTERATION
84279	281	WORKSTATION
84280	566	IDIOM
84281	496	SQUISHY
84282	179	ATRIA
84283	91	DEGENERATE
84284	281	STILLBIRTH
84285	566	CASTE
84286	179	ARBORVITAE
84287	496	PRETTIFY
84288	91	BLOODTHIRSTY
84289	179	ROBE
84290	281	EDEMA
84291	566	PORCH
84292	91	AGRONOMY
84293	179	REASONABLE
84294	496	VENTUROUS
84295	281	SIGNALLY
84296	91	RENOUNCE
84297	566	OFTEN
84298	496	ROUE
84299	179	NASAL
84300	281	WITTILY
84301	91	POLYNESIAN
84302	496	I
84303	566	ODOUR
84304	179	STANDALONE
84305	281	DISQUALIFY
84306	91	FARTHEST
84307	179	DOTE
84308	496	G
84309	566	FLECK
84310	281	ENCOURAGINGLY
